StateCode,IssuerId,PlanId,IndividualRate,FIPSCode,MultistatePlan_2015,MetalLevel_2015,a.IndividualRate
SC,49532,49532SC0380021,219.35,45029,N,Bronze,243.47
SC,49532,49532SC0380021,211.28,45031,N,Bronze,234.55
SC,49532,49532SC0380021,218.93,45033,N,Bronze,243
SC,49532,49532SC0380021,210.96,45035,N,Bronze,234.2
SC,49532,49532SC0380021,225.94,45037,N,Bronze,250.75
SC,49532,49532SC0380021,208.19,45039,N,Bronze,231.14
SC,49532,49532SC0380021,211.28,45041,N,Bronze,234.55
SC,49532,49532SC0380021,214.57,45043,N,Bronze,238.19
SC,49532,49532SC0380021,205.54,45045,N,Bronze,228.09
SC,49532,49532SC0380021,223.5,45047,N,Bronze,248.05
SC,49532,49532SC0380021,192.15,45049,N,Bronze,213.3
SC,49532,49532SC0380021,203.2,45051,N,Bronze,225.51
SC,49532,49532SC0380021,188,45053,N,Bronze,208.72
SC,49532,49532SC0380021,216.48,45055,N,Bronze,240.3
SC,49532,49532SC0380021,215.95,45057,N,Bronze,239.71
SC,49532,49532SC0380021,205.54,45059,N,Bronze,228.09
SC,49532,49532SC0380021,211.28,45061,N,Bronze,234.55
SC,49532,49532SC0380021,212.34,45063,N,Bronze,235.72
SC,49532,49532SC0380021,217.55,45065,N,Bronze,241.47
SC,49532,49532SC0380021,218.93,45067,N,Bronze,243
SC,49532,49532SC0380021,221.48,45069,N,Bronze,245.82
SC,49532,49532SC0380021,208.19,45071,N,Bronze,231.14
SC,49532,49532SC0380021,225.62,45073,N,Bronze,250.4
SC,49532,49532SC0380021,201.29,45075,N,Bronze,223.4
SC,49532,49532SC0380021,221.48,45077,N,Bronze,245.82
SC,49532,49532SC0380021,220.73,45079,N,Bronze,245
SC,49532,49532SC0380021,206.18,45081,N,Bronze,228.91
SC,49532,49532SC0380021,200.76,45083,N,Bronze,222.81
SC,49532,49532SC0380021,229.77,45085,N,Bronze,255.09
SC,49532,49532SC0380021,203.41,45087,N,Bronze,225.74
SC,49532,49532SC0380021,222.33,45089,N,Bronze,246.76
SC,49532,49532SC0380021,219.03,45091,N,Bronze,243.12
SC,49532,49532SC0380003,206.75,45001,N,Bronze,225.3
SC,49532,49532SC0380003,231.58,45003,N,Bronze,252.33
SC,49532,49532SC0380003,212.72,45005,N,Bronze,231.77
SC,49532,49532SC0380003,234.25,45007,N,Bronze,255.22
SC,49532,49532SC0380003,211.01,45009,N,Bronze,229.92
SC,49532,49532SC0380003,234.46,45011,N,Bronze,255.45
SC,49532,49532SC0380003,199.18,45013,N,Bronze,216.98
SC,49532,49532SC0380003,211.55,45015,N,Bronze,230.5
SC,49532,49532SC0380003,206.01,45017,N,Bronze,224.37
SC,49532,49532SC0380003,203.55,45019,N,Bronze,221.72
SC,49532,49532SC0380003,208.24,45021,N,Bronze,226.92
SC,49532,49532SC0380003,216.56,45023,N,Bronze,235.93
SC,49532,49532SC0380003,211.55,45025,N,Bronze,230.5
SC,49532,49532SC0380003,205.26,45027,N,Bronze,223.57
SC,49532,49532SC0380003,219.97,45029,N,Bronze,239.63
SC,49532,49532SC0380003,211.87,45031,N,Bronze,230.84
SC,49532,49532SC0380003,219.54,45033,N,Bronze,239.16
SC,49532,49532SC0380003,211.55,45035,N,Bronze,230.5
SC,49532,49532SC0380003,226.57,45037,N,Bronze,246.79
SC,49532,49532SC0380003,208.78,45039,N,Bronze,227.49
SC,49532,49532SC0380003,211.87,45041,N,Bronze,230.84
SC,49532,49532SC0380003,215.17,45043,N,Bronze,234.43
SC,49532,49532SC0380003,206.11,45045,N,Bronze,224.49
SC,49532,49532SC0380003,224.12,45047,N,Bronze,244.13
SC,49532,49532SC0380003,192.68,45049,N,Bronze,209.93
SC,49532,49532SC0380003,203.77,45051,N,Bronze,221.95
SC,49532,49532SC0380003,188.53,45053,N,Bronze,205.43
SC,49532,49532SC0380003,217.09,45055,N,Bronze,236.51
SC,49532,49532SC0380003,216.56,45057,N,Bronze,235.93
SC,49532,49532SC0380003,206.11,45059,N,Bronze,224.49
SC,49532,49532SC0380003,211.87,45061,N,Bronze,230.84
SC,49532,49532SC0380003,212.93,45063,N,Bronze,232
SC,49532,49532SC0380003,218.15,45065,N,Bronze,237.66
SC,49532,49532SC0380003,219.54,45067,N,Bronze,239.16
SC,49532,49532SC0380003,222.1,45069,N,Bronze,241.94
SC,49532,49532SC0380003,208.78,45071,N,Bronze,227.49
SC,49532,49532SC0380003,226.25,45073,N,Bronze,246.44
SC,49532,49532SC0380003,201.85,45075,N,Bronze,219.87
SC,49532,49532SC0380003,222.1,45077,N,Bronze,241.94
SC,49532,49532SC0380003,221.35,45079,N,Bronze,241.13
SC,49532,49532SC0380003,206.75,45081,N,Bronze,225.3
SC,49532,49532SC0380003,201.32,45083,N,Bronze,219.29
SC,49532,49532SC0380003,230.41,45085,N,Bronze,251.06
SC,49532,49532SC0380003,203.98,45087,N,Bronze,222.18
SC,49532,49532SC0380003,222.95,45089,N,Bronze,242.86
SC,49532,49532SC0380003,219.65,45091,N,Bronze,239.28
SC,49532,49532SC0380002,217.67,45001,N,Bronze,227.1
SC,49532,49532SC0380022,207.2,45001,N,Bronze,227.1
SC,49532,49532SC0380002,243.81,45003,N,Bronze,254.35
SC,49532,49532SC0380022,232.08,45003,N,Bronze,254.35
SC,49532,49532SC0380002,223.95,45005,N,Bronze,233.62
SC,49532,49532SC0380022,213.18,45005,N,Bronze,233.62
SC,49532,49532SC0380002,246.61,45007,N,Bronze,257.26
SC,49532,49532SC0380022,234.75,45007,N,Bronze,257.26
SC,49532,49532SC0380002,222.16,45009,N,Bronze,231.75
SC,49532,49532SC0380022,211.47,45009,N,Bronze,231.75
SC,49532,49532SC0380002,246.84,45011,N,Bronze,257.49
SC,49532,49532SC0380022,234.97,45011,N,Bronze,257.49
SC,49532,49532SC0380002,209.7,45013,N,Bronze,218.71
SC,49532,49532SC0380022,199.62,45013,N,Bronze,218.71
SC,49532,49532SC0380002,222.72,45015,N,Bronze,232.34
SC,49532,49532SC0380022,212,45015,N,Bronze,232.34
SC,49532,49532SC0380002,216.88,45017,N,Bronze,226.16
SC,49532,49532SC0380022,206.45,45017,N,Bronze,226.16
SC,49532,49532SC0380002,214.3,45019,N,Bronze,223.49
SC,49532,49532SC0380022,203.99,45019,N,Bronze,223.49
SC,49532,49532SC0380002,219.24,45021,N,Bronze,228.73
SC,49532,49532SC0380022,208.69,45021,N,Bronze,228.73
SC,49532,49532SC0380002,227.99,45023,N,Bronze,237.81
SC,49532,49532SC0380022,217.02,45023,N,Bronze,237.81
SC,49532,49532SC0380002,222.72,45025,N,Bronze,232.34
SC,49532,49532SC0380022,212,45025,N,Bronze,232.34
SC,49532,49532SC0380002,216.1,45027,N,Bronze,225.35
SC,49532,49532SC0380022,205.7,45027,N,Bronze,225.35
SC,49532,49532SC0380002,231.58,45029,N,Bronze,241.54
SC,49532,49532SC0380022,220.44,45029,N,Bronze,241.54
SC,49532,49532SC0380002,223.05,45031,N,Bronze,232.69
SC,49532,49532SC0380022,212.32,45031,N,Bronze,232.69
SC,49532,49532SC0380002,231.13,45033,N,Bronze,241.07
SC,49532,49532SC0380022,220.01,45033,N,Bronze,241.07
SC,49532,49532SC0380002,222.72,45035,N,Bronze,232.34
SC,49532,49532SC0380022,212,45035,N,Bronze,232.34
SC,49532,49532SC0380002,238.54,45037,N,Bronze,248.76
SC,49532,49532SC0380022,227.06,45037,N,Bronze,248.76
SC,49532,49532SC0380002,219.8,45039,N,Bronze,229.31
SC,49532,49532SC0380022,209.23,45039,N,Bronze,229.31
SC,49532,49532SC0380002,223.05,45041,N,Bronze,232.69
SC,49532,49532SC0380022,212.32,45041,N,Bronze,232.69
SC,49532,49532SC0380002,226.53,45043,N,Bronze,236.3
SC,49532,49532SC0380022,215.64,45043,N,Bronze,236.3
SC,49532,49532SC0380002,216.99,45045,N,Bronze,226.28
SC,49532,49532SC0380022,206.56,45045,N,Bronze,226.28
SC,49532,49532SC0380002,235.96,45047,N,Bronze,246.08
SC,49532,49532SC0380022,224.61,45047,N,Bronze,246.08
SC,49532,49532SC0380002,202.86,45049,N,Bronze,211.61
SC,49532,49532SC0380022,193.1,45049,N,Bronze,211.61
SC,49532,49532SC0380002,214.53,45051,N,Bronze,223.72
SC,49532,49532SC0380022,204.21,45051,N,Bronze,223.72
SC,49532,49532SC0380002,198.48,45053,N,Bronze,207.07
SC,49532,49532SC0380022,188.93,45053,N,Bronze,207.07
SC,49532,49532SC0380002,228.55,45055,N,Bronze,238.39
SC,49532,49532SC0380022,217.56,45055,N,Bronze,238.39
SC,49532,49532SC0380002,227.99,45057,N,Bronze,237.81
SC,49532,49532SC0380022,217.02,45057,N,Bronze,237.81
SC,49532,49532SC0380002,216.99,45059,N,Bronze,226.28
SC,49532,49532SC0380022,206.56,45059,N,Bronze,226.28
SC,49532,49532SC0380002,223.05,45061,N,Bronze,232.69
SC,49532,49532SC0380022,212.32,45061,N,Bronze,232.69
SC,49532,49532SC0380002,224.17,45063,N,Bronze,233.85
SC,49532,49532SC0380022,213.39,45063,N,Bronze,233.85
SC,49532,49532SC0380002,229.67,45065,N,Bronze,239.56
SC,49532,49532SC0380022,218.63,45065,N,Bronze,239.56
SC,49532,49532SC0380002,231.13,45067,N,Bronze,241.07
SC,49532,49532SC0380022,220.01,45067,N,Bronze,241.07
SC,49532,49532SC0380002,233.82,45069,N,Bronze,243.87
SC,49532,49532SC0380022,222.58,45069,N,Bronze,243.87
SC,49532,49532SC0380002,219.8,45071,N,Bronze,229.31
SC,49532,49532SC0380022,209.23,45071,N,Bronze,229.31
SC,49532,49532SC0380002,238.2,45073,N,Bronze,248.41
SC,49532,49532SC0380022,226.74,45073,N,Bronze,248.41
SC,49532,49532SC0380002,212.51,45075,N,Bronze,221.62
SC,49532,49532SC0380022,202.29,45075,N,Bronze,221.62
SC,49532,49532SC0380002,233.82,45077,N,Bronze,243.87
SC,49532,49532SC0380022,222.58,45077,N,Bronze,243.87
SC,49532,49532SC0380002,233.04,45079,N,Bronze,243.05
SC,49532,49532SC0380022,221.83,45079,N,Bronze,243.05
SC,49532,49532SC0380002,217.67,45081,N,Bronze,227.1
SC,49532,49532SC0380022,207.2,45081,N,Bronze,227.1
SC,49532,49532SC0380002,211.95,45083,N,Bronze,221.04
SC,49532,49532SC0380022,201.75,45083,N,Bronze,221.04
SC,49532,49532SC0380002,242.58,45085,N,Bronze,253.07
SC,49532,49532SC0380022,230.91,45085,N,Bronze,253.07
SC,49532,49532SC0380002,214.75,45087,N,Bronze,223.95
SC,49532,49532SC0380022,204.42,45087,N,Bronze,223.95
SC,49532,49532SC0380002,234.72,45089,N,Bronze,244.8
SC,49532,49532SC0380022,223.43,45089,N,Bronze,244.8
SC,49532,49532SC0380002,231.24,45091,N,Bronze,241.19
SC,49532,49532SC0380022,220.12,45091,N,Bronze,241.19
SC,49532,49532SC0380005,241.22,45001,N,Silver,260.37
SC,49532,49532SC0380005,270.19,45003,N,Silver,291.62
SC,49532,49532SC0380005,248.18,45005,N,Silver,267.85
SC,49532,49532SC0380005,273.3,45007,N,Silver,294.96
SC,49532,49532SC0380005,246.19,45009,N,Silver,265.71
SC,49532,49532SC0380005,273.55,45011,N,Silver,295.22
SC,49532,49532SC0380005,232.39,45013,N,Silver,250.76
SC,49532,49532SC0380005,246.81,45015,N,Silver,266.38
SC,49532,49532SC0380005,240.35,45017,N,Silver,259.3
SC,49532,49532SC0380005,237.49,45019,N,Silver,256.23
SC,49532,49532SC0380005,242.96,45021,N,Silver,262.24
SC,49532,49532SC0380005,252.66,45023,N,Silver,272.66
SC,49532,49532SC0380005,246.81,45025,N,Silver,266.38
SC,49532,49532SC0380005,239.48,45027,N,Silver,258.37
SC,49532,49532SC0380005,256.64,45029,N,Silver,276.93
SC,49532,49532SC0380005,247.19,45031,N,Silver,266.78
SC,49532,49532SC0380005,256.14,45033,N,Silver,276.4
SC,49532,49532SC0380005,246.81,45035,N,Silver,266.38
SC,49532,49532SC0380005,264.35,45037,N,Silver,285.21
SC,49532,49532SC0380005,243.58,45039,N,Silver,262.91
SC,49532,49532SC0380005,247.19,45041,N,Silver,266.78
SC,49532,49532SC0380005,251.04,45043,N,Silver,270.92
SC,49532,49532SC0380005,240.47,45045,N,Silver,259.44
SC,49532,49532SC0380005,261.49,45047,N,Silver,282.14
SC,49532,49532SC0380005,224.81,45049,N,Silver,242.61
SC,49532,49532SC0380005,237.74,45051,N,Silver,256.5
SC,49532,49532SC0380005,219.96,45053,N,Silver,237.41
SC,49532,49532SC0380005,253.28,45055,N,Silver,273.32
SC,49532,49532SC0380005,252.66,45057,N,Silver,272.66
SC,49532,49532SC0380005,240.47,45059,N,Silver,259.44
SC,49532,49532SC0380005,247.19,45061,N,Silver,266.78
SC,49532,49532SC0380005,248.43,45063,N,Silver,268.12
SC,49532,49532SC0380005,254.52,45065,N,Silver,274.66
SC,49532,49532SC0380005,256.14,45067,N,Silver,276.4
SC,49532,49532SC0380005,259.12,45069,N,Silver,279.6
SC,49532,49532SC0380005,243.58,45071,N,Silver,262.91
SC,49532,49532SC0380005,263.97,45073,N,Silver,284.81
SC,49532,49532SC0380005,235.5,45075,N,Silver,254.1
SC,49532,49532SC0380005,259.12,45077,N,Silver,279.6
SC,49532,49532SC0380005,258.25,45079,N,Silver,278.67
SC,49532,49532SC0380005,241.22,45081,N,Silver,260.37
SC,49532,49532SC0380005,234.88,45083,N,Silver,253.43
SC,49532,49532SC0380005,268.82,45085,N,Silver,290.15
SC,49532,49532SC0380005,237.99,45087,N,Silver,256.77
SC,49532,49532SC0380005,260.12,45089,N,Silver,280.67
SC,49532,49532SC0380005,256.26,45091,N,Silver,276.53
SC,49532,49532SC0380009,231.8,45001,N,Silver,251.2
SC,49532,49532SC0380009,259.64,45003,N,Silver,281.34
SC,49532,49532SC0380009,238.49,45005,N,Silver,258.41
SC,49532,49532SC0380009,262.63,45007,N,Silver,284.56
SC,49532,49532SC0380009,236.58,45009,N,Silver,256.35
SC,49532,49532SC0380009,262.87,45011,N,Silver,284.82
SC,49532,49532SC0380009,223.32,45013,N,Silver,241.92
SC,49532,49532SC0380009,237.18,45015,N,Silver,256.99
SC,49532,49532SC0380009,230.97,45017,N,Silver,250.17
SC,49532,49532SC0380009,228.22,45019,N,Silver,247.2
SC,49532,49532SC0380009,233.47,45021,N,Silver,253
SC,49532,49532SC0380009,242.79,45023,N,Silver,263.05
SC,49532,49532SC0380009,237.18,45025,N,Silver,256.99
SC,49532,49532SC0380009,230.13,45027,N,Silver,249.27
SC,49532,49532SC0380009,246.62,45029,N,Silver,267.17
SC,49532,49532SC0380009,237.54,45031,N,Silver,257.38
SC,49532,49532SC0380009,246.14,45033,N,Silver,266.66
SC,49532,49532SC0380009,237.18,45035,N,Silver,256.99
SC,49532,49532SC0380009,254.03,45037,N,Silver,275.16
SC,49532,49532SC0380009,234.07,45039,N,Silver,253.65
SC,49532,49532SC0380009,237.54,45041,N,Silver,257.38
SC,49532,49532SC0380009,241.24,45043,N,Silver,261.37
SC,49532,49532SC0380009,231.08,45045,N,Silver,250.3
SC,49532,49532SC0380009,251.28,45047,N,Silver,272.19
SC,49532,49532SC0380009,216.03,45049,N,Silver,234.06
SC,49532,49532SC0380009,228.46,45051,N,Silver,247.46
SC,49532,49532SC0380009,211.37,45053,N,Silver,229.04
SC,49532,49532SC0380009,243.39,45055,N,Silver,263.69
SC,49532,49532SC0380009,242.79,45057,N,Silver,263.05
SC,49532,49532SC0380009,231.08,45059,N,Silver,250.3
SC,49532,49532SC0380009,237.54,45061,N,Silver,257.38
SC,49532,49532SC0380009,238.73,45063,N,Silver,258.67
SC,49532,49532SC0380009,244.59,45065,N,Silver,264.98
SC,49532,49532SC0380009,246.14,45067,N,Silver,266.66
SC,49532,49532SC0380009,249.01,45069,N,Silver,269.75
SC,49532,49532SC0380009,234.07,45071,N,Silver,253.65
SC,49532,49532SC0380009,253.67,45073,N,Silver,274.77
SC,49532,49532SC0380009,226.31,45075,N,Silver,245.14
SC,49532,49532SC0380009,249.01,45077,N,Silver,269.75
SC,49532,49532SC0380009,248.17,45079,N,Silver,268.85
SC,49532,49532SC0380009,231.8,45081,N,Silver,251.2
SC,49532,49532SC0380009,225.71,45083,N,Silver,244.5
SC,49532,49532SC0380009,258.33,45085,N,Silver,279.92
SC,49532,49532SC0380009,228.7,45087,N,Silver,247.72
SC,49532,49532SC0380009,249.96,45089,N,Silver,270.78
SC,49532,49532SC0380009,246.26,45091,N,Silver,266.78
SC,49532,49532SC0380008,236.99,45001,N,Silver,258.8
SC,49532,49532SC0380018,276.25,45001,N,Gold,321.99
SC,49532,49532SC0380008,265.45,45003,N,Silver,289.85
SC,49532,49532SC0380018,309.43,45003,N,Gold,360.63
SC,49532,49532SC0380008,243.83,45005,N,Silver,266.23
SC,49532,49532SC0380018,284.23,45005,N,Gold,331.24
SC,49532,49532SC0380008,268.5,45007,N,Silver,293.17
SC,49532,49532SC0380018,312.99,45007,N,Gold,364.76
SC,49532,49532SC0380008,241.87,45009,N,Silver,264.1
SC,49532,49532SC0380018,281.95,45009,N,Gold,328.6
SC,49532,49532SC0380008,268.75,45011,N,Silver,293.43
SC,49532,49532SC0380018,313.27,45011,N,Gold,365.09
SC,49532,49532SC0380008,228.31,45013,N,Silver,249.24
SC,49532,49532SC0380018,266.14,45013,N,Gold,310.1
SC,49532,49532SC0380008,242.48,45015,N,Silver,264.77
SC,49532,49532SC0380018,282.66,45015,N,Gold,329.42
SC,49532,49532SC0380008,236.13,45017,N,Silver,257.73
SC,49532,49532SC0380018,275.25,45017,N,Gold,320.67
SC,49532,49532SC0380008,233.32,45019,N,Silver,254.68
SC,49532,49532SC0380018,271.98,45019,N,Gold,316.88
SC,49532,49532SC0380008,238.7,45021,N,Silver,260.65
SC,49532,49532SC0380018,278.24,45021,N,Gold,324.31
SC,49532,49532SC0380008,248.23,45023,N,Silver,271.01
SC,49532,49532SC0380018,289.35,45023,N,Gold,337.19
SC,49532,49532SC0380008,242.48,45025,N,Silver,264.77
SC,49532,49532SC0380018,282.66,45025,N,Gold,329.42
SC,49532,49532SC0380008,235.28,45027,N,Silver,256.8
SC,49532,49532SC0380018,274.26,45027,N,Gold,319.52
SC,49532,49532SC0380008,252.13,45029,N,Silver,275.25
SC,49532,49532SC0380018,293.91,45029,N,Gold,342.47
SC,49532,49532SC0380008,242.85,45031,N,Silver,265.17
SC,49532,49532SC0380018,283.09,45031,N,Gold,329.92
SC,49532,49532SC0380008,251.65,45033,N,Silver,274.72
SC,49532,49532SC0380018,293.34,45033,N,Gold,341.81
SC,49532,49532SC0380008,242.48,45035,N,Silver,264.77
SC,49532,49532SC0380018,282.66,45035,N,Gold,329.42
SC,49532,49532SC0380008,259.71,45037,N,Silver,283.48
SC,49532,49532SC0380018,302.74,45037,N,Gold,352.71
SC,49532,49532SC0380008,239.31,45039,N,Silver,261.32
SC,49532,49532SC0380018,278.96,45039,N,Gold,325.13
SC,49532,49532SC0380008,242.85,45041,N,Silver,265.17
SC,49532,49532SC0380018,283.09,45041,N,Gold,329.92
SC,49532,49532SC0380008,246.64,45043,N,Silver,269.28
SC,49532,49532SC0380018,287.5,45043,N,Gold,335.04
SC,49532,49532SC0380008,236.25,45045,N,Silver,257.87
SC,49532,49532SC0380018,275.4,45045,N,Gold,320.84
SC,49532,49532SC0380008,256.9,45047,N,Silver,280.43
SC,49532,49532SC0380018,299.46,45047,N,Gold,348.91
SC,49532,49532SC0380008,220.86,45049,N,Silver,241.14
SC,49532,49532SC0380018,257.45,45049,N,Gold,300.03
SC,49532,49532SC0380008,233.57,45051,N,Silver,254.95
SC,49532,49532SC0380018,272.26,45051,N,Gold,317.21
SC,49532,49532SC0380008,216.1,45053,N,Silver,235.97
SC,49532,49532SC0380018,251.9,45053,N,Gold,293.59
SC,49532,49532SC0380008,248.84,45055,N,Silver,271.67
SC,49532,49532SC0380018,290.06,45055,N,Gold,338.01
SC,49532,49532SC0380008,248.23,45057,N,Silver,271.01
SC,49532,49532SC0380018,289.35,45057,N,Gold,337.19
SC,49532,49532SC0380008,236.25,45059,N,Silver,257.87
SC,49532,49532SC0380018,275.4,45059,N,Gold,320.84
SC,49532,49532SC0380008,242.85,45061,N,Silver,265.17
SC,49532,49532SC0380018,283.09,45061,N,Gold,329.92
SC,49532,49532SC0380008,244.07,45063,N,Silver,266.49
SC,49532,49532SC0380018,284.51,45063,N,Gold,331.57
SC,49532,49532SC0380008,250.06,45065,N,Silver,273
SC,49532,49532SC0380018,291.49,45065,N,Gold,339.66
SC,49532,49532SC0380008,251.65,45067,N,Silver,274.72
SC,49532,49532SC0380018,293.34,45067,N,Gold,341.81
SC,49532,49532SC0380008,254.58,45069,N,Silver,277.91
SC,49532,49532SC0380018,296.76,45069,N,Gold,345.77
SC,49532,49532SC0380008,239.31,45071,N,Silver,261.32
SC,49532,49532SC0380018,278.96,45071,N,Gold,325.13
SC,49532,49532SC0380008,259.34,45073,N,Silver,283.08
SC,49532,49532SC0380018,302.31,45073,N,Gold,352.21
SC,49532,49532SC0380008,231.37,45075,N,Silver,252.56
SC,49532,49532SC0380018,269.7,45075,N,Gold,314.23
SC,49532,49532SC0380008,254.58,45077,N,Silver,277.91
SC,49532,49532SC0380018,296.76,45077,N,Gold,345.77
SC,49532,49532SC0380008,253.72,45079,N,Silver,276.98
SC,49532,49532SC0380018,295.76,45079,N,Gold,344.62
SC,49532,49532SC0380008,236.99,45081,N,Silver,258.8
SC,49532,49532SC0380018,276.25,45081,N,Gold,321.99
SC,49532,49532SC0380008,230.76,45083,N,Silver,251.89
SC,49532,49532SC0380018,268.99,45083,N,Gold,313.41
SC,49532,49532SC0380008,264.11,45085,N,Silver,288.39
SC,49532,49532SC0380018,307.86,45085,N,Gold,358.82
SC,49532,49532SC0380008,233.81,45087,N,Silver,255.21
SC,49532,49532SC0380018,272.55,45087,N,Gold,317.54
SC,49532,49532SC0380008,255.55,45089,N,Silver,278.97
SC,49532,49532SC0380018,297.9,45089,N,Gold,347.09
SC,49532,49532SC0380008,251.77,45091,N,Silver,274.85
SC,49532,49532SC0380018,293.48,45091,N,Gold,341.97
SC,49532,49532SC0380023,239.47,45001,N,Silver,257.2
SC,49532,49532SC0380011,281.66,45001,N,Gold,325.95
SC,49532,49532SC0380023,268.23,45003,N,Silver,288.06
SC,49532,49532SC0380011,315.49,45003,N,Gold,365.06
SC,49532,49532SC0380023,246.38,45005,N,Silver,264.58
SC,49532,49532SC0380011,289.79,45005,N,Gold,335.31
SC,49532,49532SC0380023,271.32,45007,N,Silver,291.36
SC,49532,49532SC0380011,319.12,45007,N,Gold,369.24
SC,49532,49532SC0380023,244.41,45009,N,Silver,262.47
SC,49532,49532SC0380011,287.47,45009,N,Gold,332.63
SC,49532,49532SC0380023,271.56,45011,N,Silver,291.62
SC,49532,49532SC0380011,319.41,45011,N,Gold,369.57
SC,49532,49532SC0380023,230.71,45013,N,Silver,247.7
SC,49532,49532SC0380011,271.36,45013,N,Gold,313.91
SC,49532,49532SC0380023,245.02,45015,N,Silver,263.13
SC,49532,49532SC0380011,288.2,45015,N,Gold,333.47
SC,49532,49532SC0380023,238.61,45017,N,Silver,256.14
SC,49532,49532SC0380011,280.65,45017,N,Gold,324.61
SC,49532,49532SC0380023,235.77,45019,N,Silver,253.11
SC,49532,49532SC0380011,277.31,45019,N,Gold,320.77
SC,49532,49532SC0380011,283.7,45021,N,Gold,328.29
SC,49532,49532SC0380023,241.2,45021,N,Silver,259.04
SC,49532,49532SC0380011,295.02,45023,N,Gold,341.33
SC,49532,49532SC0380023,250.83,45023,N,Silver,269.33
SC,49532,49532SC0380011,288.2,45025,N,Gold,333.47
SC,49532,49532SC0380023,245.02,45025,N,Silver,263.13
SC,49532,49532SC0380011,279.63,45027,N,Gold,323.44
SC,49532,49532SC0380023,237.74,45027,N,Silver,255.22
SC,49532,49532SC0380011,299.67,45029,N,Gold,346.67
SC,49532,49532SC0380023,254.78,45029,N,Silver,273.55
SC,49532,49532SC0380011,288.63,45031,N,Gold,333.97
SC,49532,49532SC0380023,245.39,45031,N,Silver,263.53
SC,49532,49532SC0380011,299.09,45033,N,Gold,346.01
SC,49532,49532SC0380023,254.28,45033,N,Silver,273.03
SC,49532,49532SC0380011,288.2,45035,N,Gold,333.47
SC,49532,49532SC0380023,245.02,45035,N,Silver,263.13
SC,49532,49532SC0380011,308.67,45037,N,Gold,357.04
SC,49532,49532SC0380023,262.43,45037,N,Silver,281.73
SC,49532,49532SC0380011,284.42,45039,N,Gold,329.12
SC,49532,49532SC0380023,241.82,45039,N,Silver,259.7
SC,49532,49532SC0380011,288.63,45041,N,Gold,333.97
SC,49532,49532SC0380023,245.39,45041,N,Silver,263.53
SC,49532,49532SC0380011,293.13,45043,N,Gold,339.15
SC,49532,49532SC0380023,249.22,45043,N,Silver,267.62
SC,49532,49532SC0380011,280.79,45045,N,Gold,324.78
SC,49532,49532SC0380023,238.73,45045,N,Silver,256.27
SC,49532,49532SC0380011,305.33,45047,N,Gold,353.19
SC,49532,49532SC0380023,259.59,45047,N,Silver,278.7
SC,49532,49532SC0380011,262.5,45049,N,Gold,303.72
SC,49532,49532SC0380023,223.18,45049,N,Silver,239.66
SC,49532,49532SC0380011,277.6,45051,N,Gold,321.1
SC,49532,49532SC0380023,236.01,45051,N,Silver,253.37
SC,49532,49532SC0380011,256.84,45053,N,Gold,297.2
SC,49532,49532SC0380023,218.36,45053,N,Silver,234.51
SC,49532,49532SC0380011,295.75,45055,N,Gold,342.16
SC,49532,49532SC0380023,251.44,45055,N,Silver,269.99
SC,49532,49532SC0380011,295.02,45057,N,Gold,341.33
SC,49532,49532SC0380023,250.83,45057,N,Silver,269.33
SC,49532,49532SC0380011,280.79,45059,N,Gold,324.78
SC,49532,49532SC0380023,238.73,45059,N,Silver,256.27
SC,49532,49532SC0380011,288.63,45061,N,Gold,333.97
SC,49532,49532SC0380023,245.39,45061,N,Silver,263.53
SC,49532,49532SC0380011,290.09,45063,N,Gold,335.64
SC,49532,49532SC0380023,246.63,45063,N,Silver,264.85
SC,49532,49532SC0380011,297.2,45065,N,Gold,343.83
SC,49532,49532SC0380023,252.68,45065,N,Silver,271.31
SC,49532,49532SC0380011,299.09,45067,N,Gold,346.01
SC,49532,49532SC0380023,254.28,45067,N,Silver,273.03
SC,49532,49532SC0380011,302.57,45069,N,Gold,350.02
SC,49532,49532SC0380023,257.24,45069,N,Silver,276.19
SC,49532,49532SC0380011,284.42,45071,N,Gold,329.12
SC,49532,49532SC0380023,241.82,45071,N,Silver,259.7
SC,49532,49532SC0380011,308.23,45073,N,Gold,356.54
SC,49532,49532SC0380023,262.06,45073,N,Silver,281.33
SC,49532,49532SC0380011,274.99,45075,N,Gold,318.09
SC,49532,49532SC0380023,233.79,45075,N,Silver,251
SC,49532,49532SC0380011,302.57,45077,N,Gold,350.02
SC,49532,49532SC0380023,257.24,45077,N,Silver,276.19
SC,49532,49532SC0380011,301.56,45079,N,Gold,348.85
SC,49532,49532SC0380023,256.38,45079,N,Silver,275.27
SC,49532,49532SC0380011,281.66,45081,N,Gold,325.95
SC,49532,49532SC0380023,239.47,45081,N,Silver,257.2
SC,49532,49532SC0380011,274.26,45083,N,Gold,317.26
SC,49532,49532SC0380023,233.17,45083,N,Silver,250.34
SC,49532,49532SC0380011,313.9,45085,N,Gold,363.22
SC,49532,49532SC0380023,266.87,45085,N,Silver,286.61
SC,49532,49532SC0380011,277.89,45087,N,Gold,321.43
SC,49532,49532SC0380023,236.26,45087,N,Silver,253.64
SC,49532,49532SC0380011,303.73,45089,N,Gold,351.35
SC,49532,49532SC0380023,258.23,45089,N,Silver,277.25
