IndividualRate,PlanId_2015,FIPSCode,RatingAreaId
194.8,49532SC0380004,45019,Rating Area 10
193.34,49532SC0380004,45021,Rating Area 11
193.34,49532SC0380004,45023,Rating Area 12
193.34,49532SC0380004,45025,Rating Area 13
193.34,49532SC0380004,45027,Rating Area 14
215.69,49532SC0380004,45029,Rating Area 15
193.83,49532SC0380004,45031,Rating Area 16
203.54,49532SC0380004,45033,Rating Area 17
205,49532SC0380004,45035,Rating Area 18
194.8,49532SC0380004,45037,Rating Area 19
193.34,49532SC0380004,45039,Rating Area 20
193.83,49532SC0380004,45041,Rating Area 21
203.54,49532SC0380004,45043,Rating Area 22
184.6,49532SC0380004,45045,Rating Area 23
200.14,49532SC0380004,45047,Rating Area 24
184.11,49532SC0380004,45049,Rating Area 25
188.97,49532SC0380004,45051,Rating Area 26
178.77,49532SC0380004,45053,Rating Area 27
204.03,49532SC0380004,45055,Rating Area 28
193.34,49532SC0380004,45057,Rating Area 29
184.6,49532SC0380004,45059,Rating Area 30
193.83,49532SC0380004,45061,Rating Area 31
198.69,49532SC0380004,45063,Rating Area 32
194.8,49532SC0380004,45065,Rating Area 33
203.54,49532SC0380004,45067,Rating Area 34
193.83,49532SC0380004,45069,Rating Area 35
193.34,49532SC0380004,45071,Rating Area 36
210.35,49532SC0380004,45073,Rating Area 37
193.34,49532SC0380004,45075,Rating Area 38
205,49532SC0380004,45077,Rating Area 39
209.37,49532SC0380004,45079,Rating Area 40
184.6,49532SC0380004,45081,Rating Area 41
184.6,49532SC0380004,45083,Rating Area 42
225.4,49532SC0380004,45085,Rating Area 43
188,49532SC0380004,45087,Rating Area 44
207.92,49532SC0380004,45089,Rating Area 45
188,49532SC0380004,45091,Rating Area 46
243.7,49532SC0380005,45001,Rating Area 1
270.63,49532SC0380005,45003,Rating Area 2
250.75,49532SC0380005,45005,Rating Area 3
291.15,49532SC0380005,45007,Rating Area 4
270.63,49532SC0380005,45009,Rating Area 5
284.74,49532SC0380005,45011,Rating Area 6
243.05,49532SC0380005,45013,Rating Area 7
270.63,49532SC0380005,45015,Rating Area 8
262.29,49532SC0380005,45017,Rating Area 9
257.16,49532SC0380005,45019,Rating Area 10
255.24,49532SC0380005,45021,Rating Area 11
255.24,49532SC0380005,45023,Rating Area 12
255.24,49532SC0380005,45025,Rating Area 13
255.24,49532SC0380005,45027,Rating Area 14
284.74,49532SC0380005,45029,Rating Area 15
255.88,49532SC0380005,45031,Rating Area 16
268.71,49532SC0380005,45033,Rating Area 17
270.63,49532SC0380005,45035,Rating Area 18
257.16,49532SC0380005,45037,Rating Area 19
255.24,49532SC0380005,45039,Rating Area 20
255.88,49532SC0380005,45041,Rating Area 21
268.71,49532SC0380005,45043,Rating Area 22
243.7,49532SC0380005,45045,Rating Area 23
264.22,49532SC0380005,45047,Rating Area 24
243.05,49532SC0380005,45049,Rating Area 25
249.47,49532SC0380005,45051,Rating Area 26
236,49532SC0380005,45053,Rating Area 27
269.35,49532SC0380005,45055,Rating Area 28
255.24,49532SC0380005,45057,Rating Area 29
243.7,49532SC0380005,45059,Rating Area 30
255.88,49532SC0380005,45061,Rating Area 31
262.29,49532SC0380005,45063,Rating Area 32
257.16,49532SC0380005,45065,Rating Area 33
268.71,49532SC0380005,45067,Rating Area 34
255.88,49532SC0380005,45069,Rating Area 35
255.24,49532SC0380005,45071,Rating Area 36
277.69,49532SC0380005,45073,Rating Area 37
255.24,49532SC0380005,45075,Rating Area 38
270.63,49532SC0380005,45077,Rating Area 39
276.4,49532SC0380005,45079,Rating Area 40
243.7,49532SC0380005,45081,Rating Area 41
243.7,49532SC0380005,45083,Rating Area 42
297.57,49532SC0380005,45085,Rating Area 43
248.19,49532SC0380005,45087,Rating Area 44
274.48,49532SC0380005,45089,Rating Area 45
248.19,49532SC0380005,45091,Rating Area 46
234.74,49532SC0380006,45001,Rating Area 1
260.68,49532SC0380006,45003,Rating Area 2
241.53,49532SC0380006,45005,Rating Area 3
280.45,49532SC0380006,45007,Rating Area 4
260.68,49532SC0380006,45009,Rating Area 5
274.27,49532SC0380006,45011,Rating Area 6
234.12,49532SC0380006,45013,Rating Area 7
260.68,49532SC0380006,45015,Rating Area 8
252.65,49532SC0380006,45017,Rating Area 9
247.71,49532SC0380006,45019,Rating Area 10
245.86,49532SC0380006,45021,Rating Area 11
245.86,49532SC0380006,45023,Rating Area 12
245.86,49532SC0380006,45025,Rating Area 13
245.86,49532SC0380006,45027,Rating Area 14
274.27,49532SC0380006,45029,Rating Area 15
246.47,49532SC0380006,45031,Rating Area 16
258.83,49532SC0380006,45033,Rating Area 17
260.68,49532SC0380006,45035,Rating Area 18
247.71,49532SC0380006,45037,Rating Area 19
245.86,49532SC0380006,45039,Rating Area 20
246.47,49532SC0380006,45041,Rating Area 21
258.83,49532SC0380006,45043,Rating Area 22
234.74,49532SC0380006,45045,Rating Area 23
254.5,49532SC0380006,45047,Rating Area 24
234.12,49532SC0380006,45049,Rating Area 25
240.3,49532SC0380006,45051,Rating Area 26
227.32,49532SC0380006,45053,Rating Area 27
259.45,49532SC0380006,45055,Rating Area 28
245.86,49532SC0380006,45057,Rating Area 29
234.74,49532SC0380006,45059,Rating Area 30
246.47,49532SC0380006,45061,Rating Area 31
252.65,49532SC0380006,45063,Rating Area 32
247.71,49532SC0380006,45065,Rating Area 33
258.83,49532SC0380006,45067,Rating Area 34
246.47,49532SC0380006,45069,Rating Area 35
245.86,49532SC0380006,45071,Rating Area 36
267.48,49532SC0380006,45073,Rating Area 37
245.86,49532SC0380006,45075,Rating Area 38
260.68,49532SC0380006,45077,Rating Area 39
266.24,49532SC0380006,45079,Rating Area 40
234.74,49532SC0380006,45081,Rating Area 41
234.74,49532SC0380006,45083,Rating Area 42
286.63,49532SC0380006,45085,Rating Area 43
239.06,49532SC0380006,45087,Rating Area 44
264.39,49532SC0380006,45089,Rating Area 45
239.06,49532SC0380006,45091,Rating Area 46
235.37,49532SC0380007,45001,Rating Area 1
261.38,49532SC0380007,45003,Rating Area 2
242.18,49532SC0380007,45005,Rating Area 3
281.2,49532SC0380007,45007,Rating Area 4
261.38,49532SC0380007,45009,Rating Area 5
275.01,49532SC0380007,45011,Rating Area 6
234.75,49532SC0380007,45013,Rating Area 7
261.38,49532SC0380007,45015,Rating Area 8
253.33,49532SC0380007,45017,Rating Area 9
248.38,49532SC0380007,45019,Rating Area 10
246.52,49532SC0380007,45021,Rating Area 11
246.52,49532SC0380007,45023,Rating Area 12
246.52,49532SC0380007,45025,Rating Area 13
246.52,49532SC0380007,45027,Rating Area 14
275.01,49532SC0380007,45029,Rating Area 15
247.14,49532SC0380007,45031,Rating Area 16
259.53,49532SC0380007,45033,Rating Area 17
261.38,49532SC0380007,45035,Rating Area 18
248.38,49532SC0380007,45037,Rating Area 19
246.52,49532SC0380007,45039,Rating Area 20
247.14,49532SC0380007,45041,Rating Area 21
259.53,49532SC0380007,45043,Rating Area 22
235.37,49532SC0380007,45045,Rating Area 23
255.19,49532SC0380007,45047,Rating Area 24
234.75,49532SC0380007,45049,Rating Area 25
240.94,49532SC0380007,45051,Rating Area 26
227.94,49532SC0380007,45053,Rating Area 27
260.14,49532SC0380007,45055,Rating Area 28
246.52,49532SC0380007,45057,Rating Area 29
235.37,49532SC0380007,45059,Rating Area 30
247.14,49532SC0380007,45061,Rating Area 31
253.33,49532SC0380007,45063,Rating Area 32
248.38,49532SC0380007,45065,Rating Area 33
259.53,49532SC0380007,45067,Rating Area 34
247.14,49532SC0380007,45069,Rating Area 35
246.52,49532SC0380007,45071,Rating Area 36
268.2,49532SC0380007,45073,Rating Area 37
246.52,49532SC0380007,45075,Rating Area 38
261.38,49532SC0380007,45077,Rating Area 39
266.96,49532SC0380007,45079,Rating Area 40
235.37,49532SC0380007,45081,Rating Area 41
235.37,49532SC0380007,45083,Rating Area 42
287.4,49532SC0380007,45085,Rating Area 43
239.7,49532SC0380007,45087,Rating Area 44
265.1,49532SC0380007,45089,Rating Area 45
239.7,49532SC0380007,45091,Rating Area 46
240.84,49532SC0380008,45001,Rating Area 1
267.45,49532SC0380008,45003,Rating Area 2
247.81,49532SC0380008,45005,Rating Area 3
287.74,49532SC0380008,45007,Rating Area 4
267.45,49532SC0380008,45009,Rating Area 5
281.4,49532SC0380008,45011,Rating Area 6
240.2,49532SC0380008,45013,Rating Area 7
267.45,49532SC0380008,45015,Rating Area 8
259.22,49532SC0380008,45017,Rating Area 9
254.15,49532SC0380008,45019,Rating Area 10
252.24,49532SC0380008,45021,Rating Area 11
252.24,49532SC0380008,45023,Rating Area 12
252.24,49532SC0380008,45025,Rating Area 13
252.24,49532SC0380008,45027,Rating Area 14
281.4,49532SC0380008,45029,Rating Area 15
252.88,49532SC0380008,45031,Rating Area 16
265.55,49532SC0380008,45033,Rating Area 17
267.45,49532SC0380008,45035,Rating Area 18
254.15,49532SC0380008,45037,Rating Area 19
252.24,49532SC0380008,45039,Rating Area 20
252.88,49532SC0380008,45041,Rating Area 21
265.55,49532SC0380008,45043,Rating Area 22
240.84,49532SC0380008,45045,Rating Area 23
261.12,49532SC0380008,45047,Rating Area 24
240.2,49532SC0380008,45049,Rating Area 25
246.54,49532SC0380008,45051,Rating Area 26
233.23,49532SC0380008,45053,Rating Area 27
266.19,49532SC0380008,45055,Rating Area 28
252.24,49532SC0380008,45057,Rating Area 29
240.84,49532SC0380008,45059,Rating Area 30
252.88,49532SC0380008,45061,Rating Area 31
259.22,49532SC0380008,45063,Rating Area 32
254.15,49532SC0380008,45065,Rating Area 33
265.55,49532SC0380008,45067,Rating Area 34
252.88,49532SC0380008,45069,Rating Area 35
252.24,49532SC0380008,45071,Rating Area 36
274.43,49532SC0380008,45073,Rating Area 37
252.24,49532SC0380008,45075,Rating Area 38
267.45,49532SC0380008,45077,Rating Area 39
273.16,49532SC0380008,45079,Rating Area 40
240.84,49532SC0380008,45081,Rating Area 41
240.84,49532SC0380008,45083,Rating Area 42
294.07,49532SC0380008,45085,Rating Area 43
245.27,49532SC0380008,45087,Rating Area 44
271.26,49532SC0380008,45089,Rating Area 45
245.27,49532SC0380008,45091,Rating Area 46
234.46,49532SC0380009,45001,Rating Area 1
260.38,49532SC0380009,45003,Rating Area 2
241.25,49532SC0380009,45005,Rating Area 3
280.12,49532SC0380009,45007,Rating Area 4
260.38,49532SC0380009,45009,Rating Area 5
273.95,49532SC0380009,45011,Rating Area 6
233.85,49532SC0380009,45013,Rating Area 7
260.38,49532SC0380009,45015,Rating Area 8
252.36,49532SC0380009,45017,Rating Area 9
247.42,49532SC0380009,45019,Rating Area 10
245.57,49532SC0380009,45021,Rating Area 11
245.57,49532SC0380009,45023,Rating Area 12
245.57,49532SC0380009,45025,Rating Area 13
245.57,49532SC0380009,45027,Rating Area 14
273.95,49532SC0380009,45029,Rating Area 15
246.19,49532SC0380009,45031,Rating Area 16
258.53,49532SC0380009,45033,Rating Area 17
260.38,49532SC0380009,45035,Rating Area 18
247.42,49532SC0380009,45037,Rating Area 19
245.57,49532SC0380009,45039,Rating Area 20
246.19,49532SC0380009,45041,Rating Area 21
258.53,49532SC0380009,45043,Rating Area 22
234.46,49532SC0380009,45045,Rating Area 23
254.21,49532SC0380009,45047,Rating Area 24
233.85,49532SC0380009,45049,Rating Area 25
240.02,49532SC0380009,45051,Rating Area 26
227.06,49532SC0380009,45053,Rating Area 27
259.14,49532SC0380009,45055,Rating Area 28
245.57,49532SC0380009,45057,Rating Area 29
234.46,49532SC0380009,45059,Rating Area 30
246.19,49532SC0380009,45061,Rating Area 31
252.36,49532SC0380009,45063,Rating Area 32
247.42,49532SC0380009,45065,Rating Area 33
258.53,49532SC0380009,45067,Rating Area 34
246.19,49532SC0380009,45069,Rating Area 35
245.57,49532SC0380009,45071,Rating Area 36
267.17,49532SC0380009,45073,Rating Area 37
245.57,49532SC0380009,45075,Rating Area 38
260.38,49532SC0380009,45077,Rating Area 39
265.93,49532SC0380009,45079,Rating Area 40
234.46,49532SC0380009,45081,Rating Area 41
234.46,49532SC0380009,45083,Rating Area 42
286.29,49532SC0380009,45085,Rating Area 43
238.78,49532SC0380009,45087,Rating Area 44
264.08,49532SC0380009,45089,Rating Area 45
238.78,49532SC0380009,45091,Rating Area 46
281.24,49532SC0380011,45001,Rating Area 1
312.32,49532SC0380011,45003,Rating Area 2
289.38,49532SC0380011,45005,Rating Area 3
336,49532SC0380011,45007,Rating Area 4
312.32,49532SC0380011,45009,Rating Area 5
328.6,49532SC0380011,45011,Rating Area 6
280.5,49532SC0380011,45013,Rating Area 7
312.32,49532SC0380011,45015,Rating Area 8
302.7,49532SC0380011,45017,Rating Area 9
296.78,49532SC0380011,45019,Rating Area 10
294.56,49532SC0380011,45021,Rating Area 11
294.56,49532SC0380011,45023,Rating Area 12
294.56,49532SC0380011,45025,Rating Area 13
294.56,49532SC0380011,45027,Rating Area 14
328.6,49532SC0380011,45029,Rating Area 15
295.3,49532SC0380011,45031,Rating Area 16
310.1,49532SC0380011,45033,Rating Area 17
312.32,49532SC0380011,45035,Rating Area 18
296.78,49532SC0380011,45037,Rating Area 19
294.56,49532SC0380011,45039,Rating Area 20
295.3,49532SC0380011,45041,Rating Area 21
310.1,49532SC0380011,45043,Rating Area 22
281.24,49532SC0380011,45045,Rating Area 23
304.92,49532SC0380011,45047,Rating Area 24
280.5,49532SC0380011,45049,Rating Area 25
287.9,49532SC0380011,45051,Rating Area 26
272.36,49532SC0380011,45053,Rating Area 27
310.84,49532SC0380011,45055,Rating Area 28
294.56,49532SC0380011,45057,Rating Area 29
281.24,49532SC0380011,45059,Rating Area 30
295.3,49532SC0380011,45061,Rating Area 31
302.7,49532SC0380011,45063,Rating Area 32
296.78,49532SC0380011,45065,Rating Area 33
310.1,49532SC0380011,45067,Rating Area 34
295.3,49532SC0380011,45069,Rating Area 35
294.56,49532SC0380011,45071,Rating Area 36
320.46,49532SC0380011,45073,Rating Area 37
294.56,49532SC0380011,45075,Rating Area 38
312.32,49532SC0380011,45077,Rating Area 39
318.98,49532SC0380011,45079,Rating Area 40
281.24,49532SC0380011,45081,Rating Area 41
281.24,49532SC0380011,45083,Rating Area 42
343.4,49532SC0380011,45085,Rating Area 43
286.42,49532SC0380011,45087,Rating Area 44
316.76,49532SC0380011,45089,Rating Area 45
286.42,49532SC0380011,45091,Rating Area 46
456.88,65122SC0010001,45001,Rating Area 1
311.01,65122SC0010001,45003,Rating Area 2
311.01,65122SC0010001,45005,Rating Area 3
292.01,65122SC0010001,45007,Rating Area 4
239.2,65122SC0010001,45009,Rating Area 5
311.01,65122SC0010001,45011,Rating Area 6
230.11,65122SC0010001,45013,Rating Area 7
241.92,65122SC0010001,45015,Rating Area 8
239.2,65122SC0010001,45017,Rating Area 9
241.92,65122SC0010001,45019,Rating Area 10
269.57,65122SC0010001,45021,Rating Area 11
389.78,65122SC0010001,45023,Rating Area 12
285.3,65122SC0010001,45025,Rating Area 13
255.74,65122SC0010001,45027,Rating Area 14
241.92,65122SC0010001,45029,Rating Area 15
285.3,65122SC0010001,45031,Rating Area 16
285.3,65122SC0010001,45033,Rating Area 17
241.92,65122SC0010001,45035,Rating Area 18
311.01,65122SC0010001,45037,Rating Area 19
272.1,65122SC0010001,45039,Rating Area 20
285.3,65122SC0010001,45041,Rating Area 21
264.8,65122SC0010001,45043,Rating Area 22
292.01,65122SC0010001,45045,Rating Area 23
456.88,65122SC0010001,45047,Rating Area 24
230.11,65122SC0010001,45049,Rating Area 25
264.8,65122SC0010001,45051,Rating Area 26
230.11,65122SC0010001,45053,Rating Area 27
272.1,65122SC0010001,45055,Rating Area 28
389.78,65122SC0010001,45057,Rating Area 29
292.01,65122SC0010001,45059,Rating Area 30
285.3,65122SC0010001,45061,Rating Area 31
272.1,65122SC0010001,45063,Rating Area 32
456.88,65122SC0010001,45065,Rating Area 33
285.3,65122SC0010001,45067,Rating Area 34
285.3,65122SC0010001,45069,Rating Area 35
272.1,65122SC0010001,45071,Rating Area 36
292.01,65122SC0010001,45073,Rating Area 37
239.2,65122SC0010001,45075,Rating Area 38
292.01,65122SC0010001,45077,Rating Area 39
272.1,65122SC0010001,45079,Rating Area 40
456.88,65122SC0010001,45081,Rating Area 41
269.57,65122SC0010001,45083,Rating Area 42
255.74,65122SC0010001,45085,Rating Area 43
269.57,65122SC0010001,45087,Rating Area 44
285.3,65122SC0010001,45089,Rating Area 45
389.78,65122SC0010001,45091,Rating Area 46
435.2,65122SC0010002,45001,Rating Area 1
296.25,65122SC0010002,45003,Rating Area 2
296.25,65122SC0010002,45005,Rating Area 3
278.16,65122SC0010002,45007,Rating Area 4
227.85,65122SC0010002,45009,Rating Area 5
296.25,65122SC0010002,45011,Rating Area 6
219.19,65122SC0010002,45013,Rating Area 7
230.44,65122SC0010002,45015,Rating Area 8
227.85,65122SC0010002,45017,Rating Area 9
230.44,65122SC0010002,45019,Rating Area 10
256.78,65122SC0010002,45021,Rating Area 11
371.28,65122SC0010002,45023,Rating Area 12
271.76,65122SC0010002,45025,Rating Area 13
243.61,65122SC0010002,45027,Rating Area 14
230.44,65122SC0010002,45029,Rating Area 15
271.76,65122SC0010002,45031,Rating Area 16
271.76,65122SC0010002,45033,Rating Area 17
230.44,65122SC0010002,45035,Rating Area 18
296.25,65122SC0010002,45037,Rating Area 19
259.19,65122SC0010002,45039,Rating Area 20
271.76,65122SC0010002,45041,Rating Area 21
252.24,65122SC0010002,45043,Rating Area 22
278.16,65122SC0010002,45045,Rating Area 23
435.2,65122SC0010002,45047,Rating Area 24
219.19,65122SC0010002,45049,Rating Area 25
252.24,65122SC0010002,45051,Rating Area 26
219.19,65122SC0010002,45053,Rating Area 27
259.19,65122SC0010002,45055,Rating Area 28
371.28,65122SC0010002,45057,Rating Area 29
278.16,65122SC0010002,45059,Rating Area 30
271.76,65122SC0010002,45061,Rating Area 31
259.19,65122SC0010002,45063,Rating Area 32
435.2,65122SC0010002,45065,Rating Area 33
271.76,65122SC0010002,45067,Rating Area 34
271.76,65122SC0010002,45069,Rating Area 35
259.19,65122SC0010002,45071,Rating Area 36
278.16,65122SC0010002,45073,Rating Area 37
227.85,65122SC0010002,45075,Rating Area 38
278.16,65122SC0010002,45077,Rating Area 39
259.19,65122SC0010002,45079,Rating Area 40
435.2,65122SC0010002,45081,Rating Area 41
256.78,65122SC0010002,45083,Rating Area 42
243.61,65122SC0010002,45085,Rating Area 43
256.78,65122SC0010002,45087,Rating Area 44
271.76,65122SC0010002,45089,Rating Area 45
371.28,65122SC0010002,45091,Rating Area 46
378.89,65122SC0010003,45001,Rating Area 1
257.92,65122SC0010003,45003,Rating Area 2
257.92,65122SC0010003,45005,Rating Area 3
242.17,65122SC0010003,45007,Rating Area 4
198.37,65122SC0010003,45009,Rating Area 5
257.92,65122SC0010003,45011,Rating Area 6
190.83,65122SC0010003,45013,Rating Area 7
200.62,65122SC0010003,45015,Rating Area 8
198.37,65122SC0010003,45017,Rating Area 9
200.62,65122SC0010003,45019,Rating Area 10
223.55,65122SC0010003,45021,Rating Area 11
323.25,65122SC0010003,45023,Rating Area 12
236.6,65122SC0010003,45025,Rating Area 13
212.09,65122SC0010003,45027,Rating Area 14
200.62,65122SC0010003,45029,Rating Area 15
236.6,65122SC0010003,45031,Rating Area 16
236.6,65122SC0010003,45033,Rating Area 17
200.62,65122SC0010003,45035,Rating Area 18
