BeginPrimaryCareCostSharingAfterNumberOfVisits,IsHSAEligible,IsNewPlan,IsReferralRequiredForSpecialist,NationalNetwork,OutOfServiceAreaCoverage,PlanType,StandardComponentId,StateCode
0,No,Existing,No,No,Yes,PPO,51485AZ0160015,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0170013,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0170013,AZ
0,No,New,Yes,No,Yes,HMO,68259AL0030010,AL
0,No,New,Yes,No,Yes,HMO,68259AL0030008,AL
0,No,New,Yes,No,Yes,HMO,68259AL0030008,AL
0,No,New,Yes,No,Yes,HMO,68259AL0030008,AL
0,No,New,Yes,No,Yes,HMO,68259AL0030008,AL
0,,Existing,,Yes,Yes,PPO,68707AL0030001,AL
0,,Existing,,Yes,Yes,PPO,77233AL0020001,AL
0,,Existing,,Yes,Yes,PPO,77233AL0010001,AL
0,,Existing,,Yes,Yes,PPO,77233AL0010004,AL
0,,Existing,,Yes,Yes,PPO,77233AL0010004,AL
0,,Existing,,Yes,Yes,PPO,77233AL0020004,AL
0,,Existing,,Yes,Yes,PPO,77233AL0020006,AL
0,,Existing,,Yes,Yes,PPO,77233AL0010006,AL
0,,Existing,,Yes,Yes,PPO,77233AL0010006,AL
0,,Existing,,Yes,Yes,PPO,77233AL0020006,AL
0,,Existing,,Yes,Yes,PPO,82285AL0010002,AL
0,,Existing,,Yes,Yes,PPO,82285AL0020002,AL
0,,Existing,,Yes,Yes,PPO,82285AL0020002,AL
0,,Existing,,Yes,Yes,PPO,82285AL0010002,AL
0,,Existing,,Yes,Yes,PPO,82285AL0010001,AL
0,,Existing,,Yes,Yes,PPO,82285AL0020001,AL
0,,Existing,,Yes,Yes,PPO,82285AL0020001,AL
0,,Existing,,Yes,Yes,PPO,82285AL0010001,AL
0,,Existing,,Yes,Yes,PPO,82285AL0010004,AL
0,,Existing,,Yes,Yes,PPO,82285AL0020004,AL
0,,Existing,,Yes,Yes,PPO,82285AL0020004,AL
0,,Existing,,Yes,Yes,PPO,82285AL0010004,AL
0,,Existing,,Yes,Yes,PPO,82285AL0010006,AL
0,,Existing,,Yes,Yes,PPO,82285AL0020006,AL
0,,Existing,,Yes,Yes,PPO,82285AL0020006,AL
0,,Existing,,Yes,Yes,PPO,82285AL0010006,AL
0,,New,,No,Yes,PPO,12303AZ0010001,AZ
0,,New,,No,Yes,PPO,12303AZ0020003,AZ
0,,New,,No,Yes,PPO,12303AZ0020003,AZ
0,,New,,No,Yes,PPO,12303AZ0010001,AZ
0,,New,,No,Yes,PPO,12303AZ0010002,AZ
0,,New,,No,Yes,PPO,12303AZ0020004,AZ
0,,New,,No,Yes,PPO,12303AZ0020004,AZ
0,,New,,No,Yes,PPO,12303AZ0010002,AZ
0,,New,,No,Yes,PPO,12303AZ0010003,AZ
0,,New,,No,Yes,PPO,12303AZ0010003,AZ
0,,New,,No,Yes,PPO,12303AZ0010004,AZ
0,,New,,No,Yes,PPO,12303AZ0010004,AZ
0,,New,,Yes,Yes,PPO,13576AZ0010001,AZ
0,,New,,Yes,Yes,PPO,13576AZ0010002,AZ
0,,Existing,,Yes,Yes,PPO,17100AZ0160001,AZ
0,,Existing,,Yes,Yes,PPO,17100AZ0160001,AZ
0,,Existing,,Yes,Yes,PPO,17100AZ0170001,AZ
0,,Existing,,Yes,Yes,PPO,17100AZ0170001,AZ
0,,Existing,,Yes,Yes,PPO,17100AZ0180001,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400011,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400011,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170002,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170003,AZ
0,,Existing,,Yes,Yes,PPO,17100AZ0180001,AZ
0,,Existing,,Yes,Yes,PPO,17100AZ0190001,AZ
0,,Existing,,Yes,Yes,PPO,17100AZ0190001,AZ
0,,New,,Yes,Yes,PPO,17454AZ0010002,AZ
0,,New,,Yes,Yes,PPO,17454AZ0020002,AZ
0,,New,,Yes,Yes,PPO,17454AZ0040002,AZ
0,,New,,No,Yes,PPO,20128AZ0010002,AZ
0,,New,,Yes,Yes,PPO,21463AZ0040001,AZ
0,,New,,Yes,Yes,PPO,21463AZ0040002,AZ
0,,New,,Yes,Yes,PPO,30045AZ0010020,AZ
0,,New,,Yes,Yes,PPO,30045AZ0020020,AZ
0,,New,,Yes,Yes,PPO,30045AZ0020020,AZ
0,,New,,Yes,Yes,PPO,30045AZ0010020,AZ
0,,New,,Yes,Yes,PPO,30045AZ0010021,AZ
0,,New,,Yes,Yes,PPO,30045AZ0020021,AZ
0,,New,,Yes,Yes,PPO,30045AZ0020021,AZ
0,,New,,Yes,Yes,PPO,30045AZ0010021,AZ
0,,New,,Yes,Yes,PPO,30045AZ0010022,AZ
0,,New,,Yes,Yes,PPO,30045AZ0020022,AZ
0,,New,,Yes,Yes,PPO,30045AZ0020022,AZ
0,,New,,Yes,Yes,PPO,30045AZ0010022,AZ
0,,New,,Yes,Yes,PPO,30884AZ0020001,AZ
0,,New,,Yes,Yes,PPO,30884AZ0010001,AZ
0,,New,,Yes,Yes,PPO,30884AZ0010002,AZ
0,,New,,Yes,Yes,PPO,30884AZ0020002,AZ
0,,New,,Yes,Yes,PPO,31957AZ0010001,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400003,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400003,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400003,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400003,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400003,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400004,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400004,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400004,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400004,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400005,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400005,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400005,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400005,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400013,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400013,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400013,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400013,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400013,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400013,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400013,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400014,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400014,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400014,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400014,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400015,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400015,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400015,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400015,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400001,AZ
0,No,Existing,Yes,No,Yes,HMO,23307AZ0400001,AZ
0,Yes,Existing,Yes,No,Yes,HMO,23307AZ0400002,AZ
0,Yes,Existing,Yes,No,Yes,HMO,23307AZ0400002,AZ
0,Yes,Existing,Yes,No,Yes,HMO,23307AZ0400002,AZ
0,Yes,Existing,Yes,No,Yes,HMO,23307AZ0400002,AZ
0,Yes,Existing,Yes,No,Yes,HMO,23307AZ0400012,AZ
0,Yes,Existing,Yes,No,Yes,HMO,23307AZ0400012,AZ
0,Yes,Existing,Yes,No,Yes,HMO,23307AZ0400012,AZ
0,Yes,Existing,Yes,No,Yes,HMO,23307AZ0400012,AZ
0,,Existing,,Yes,Yes,PPO,33851AZ0120001,AZ
0,,Existing,,Yes,Yes,PPO,33851AZ0110001,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160008,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170007,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160026,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160030,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160024,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160025,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160025,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160026,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160007,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170007,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170007,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160007,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160030,AZ
0,,Existing,,Yes,Yes,PPO,52147AZ0040002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090001,AZ
0,,Existing,,Yes,Yes,PPO,33851AZ0110002,AZ
0,,Existing,,Yes,Yes,PPO,33851AZ0110002,AZ
0,,Existing,,Yes,Yes,PPO,33851AZ0110003,AZ
0,,Existing,,Yes,Yes,PPO,33851AZ0110003,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170001,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160001,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160001,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170001,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170001,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160002,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160002,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170001,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170002,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160003,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160003,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170002,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170002,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160004,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160004,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160005,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160005,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170003,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170003,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160006,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160006,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170003,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170004,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170004,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170004,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170004,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170005,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170005,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170005,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170005,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170006,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170006,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170006,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170006,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0170013,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160014,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160014,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160016,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160016,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0170013,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0170013,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160017,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160017,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170014,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170014,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160018,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160018,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170014,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170014,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160019,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160019,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170007,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160008,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160009,AZ
0,No,Existing,No,No,yes,PPO,51485AZ0170008,AZ
0,No,Existing,No,No,yes,PPO,51485AZ0170008,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160009,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160010,AZ
0,No,Existing,No,No,yes,PPO,51485AZ0170008,AZ
0,No,Existing,No,No,yes,PPO,51485AZ0170008,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160010,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170009,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170009,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170009,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170009,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170010,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170010,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170010,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170010,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170011,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170011,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170011,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170011,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170012,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170012,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170012,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170012,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0170015,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160020,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160020,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0170015,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0170015,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160021,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160021,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0170015,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0170016,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160011,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160011,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160012,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160012,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160013,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100004,AZ
0,,New,,Yes,Yes,PPO,59748AZ0010001,AZ
0,,New,,Yes,Yes,PPO,59748AZ0010003,AZ
0,,New,,Yes,Yes,PPO,59748AZ0010005,AZ
0,,New,,Yes,Yes,PPO,59748AZ0010007,AZ
0,,New,,Yes,Yes,PPO,59748AZ0010002,AZ
0,,New,,Yes,Yes,PPO,59748AZ0010004,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160013,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160028,AZ
0,No,Existing,No,No,Yes,PPO,51485AZ0160028,AZ
0,Yes,Existing,No,No,Yes,PPO,51485AZ0160024,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090001,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540001,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540001,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100004,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560001,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560001,AZ
0,,Existing,,Yes,Yes,PPO,52147AZ0040001,AZ
0,,Existing,,Yes,Yes,PPO,52147AZ0030002,AZ
0,,Existing,,Yes,Yes,PPO,52147AZ0030001,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0790001,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530001,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530001,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0790001,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0790002,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530001,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530001,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0790002,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0790004,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530002,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530002,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0790004,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530002,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530002,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530002,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530002,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530002,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530004,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530004,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530004,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0530004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540001,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130004,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560001,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1080004,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540004,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540004,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110003,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560003,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1090004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1100003,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560003,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560003,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560003,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560004,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560004,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560004,AZ
0,Yes,Existing,No,Yes,Yes,PPO,53901AZ0560004,AZ
0,Yes,New,No,Yes,Yes,PPO,53901AZ0560005,AZ
0,No,New,No,No,Yes,HMO,53901AZ1210002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1210002,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540003,AZ
0,No,Existing,No,Yes,Yes,PPO,53901AZ0540004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1110004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1120004,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1130003,AZ
0,No,New,No,No,Yes,HMO,53901AZ1210001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1210001,AZ
0,No,New,No,No,Yes,HMO,53901AZ1210002,AZ
0,No,New,No,No,Yes,HMO,53901AZ1210002,AZ
0,No,New,Yes,No,Yes,HMO,60761AZ0300001,AZ
0,No,New,Yes,No,Yes,HMO,60761AZ0300001,AZ
0,No,New,Yes,No,Yes,HMO,60761AZ0300001,AZ
0,No,New,Yes,No,Yes,HMO,60761AZ0300001,AZ
0,No,New,Yes,No,Yes,HMO,60761AZ0300001,AZ
0,No,New,Yes,No,Yes,HMO,60761AZ0300001,AZ
